,Date,Calories,Fat (g),Carbohydrates (g),Protein (g)
3235,2024-10-21,304.6,24.9,6.8,13.8
3236,2024-10-22,1571.2,126.4,38.7,83.9
3237,2024-10-22,930.8,66.7,5.3,72.7
3238,2024-10-22,244.4,23.5,4.9,5.5
3239,2024-10-23,1519.0,114.8,36.8,98.7
3240,2024-10-23,803.6,59.3,7.2,48.3
3241,2024-10-23,420.0,36.0,9.1,16.4
3242,2024-10-24,1755.4,138.0,36.8,104.7
3243,2024-10-24,988.0,80.5,23.8,46.8
3244,2024-10-25,1076.8,84.2,36.8,55.6
3245,2024-10-25,1206.5,81.6,5.5,100.2
3246,2024-10-26,1522.8,105.7,81.9,74.9
3247,2024-10-26,2014.0,22.0,147.6,1.0
3248,2024-10-27,1076.8,84.2,36.8,55.6
3249,2024-10-27,678.6,53.8,0.0,49.1
3250,2024-10-27,992.2,75.5,26.3,45.6
3251,2024-10-28,1076.8,84.2,36.8,55.6
3252,2024-10-28,1165.8,78.8,5.3,96.9
3253,2024-10-28,510.3,42.7,20.9,14.4
3254,2024-10-29,1076.8,84.2,36.8,55.6
3255,2024-10-29,442.2,30.6,0.0,43.1
3256,2024-10-29,728.0,54.6,6.1,42.5
3257,2024-10-29,489.8,45.0,18.5,13.5
3258,2024-10-30,1076.8,84.2,36.8,55.6
3259,2024-10-30,725.0,57.5,0.0,52.5
3260,2024-10-30,110.0,5.0,5.0,0.0
3261,2024-10-31,1076.8,84.2,36.8,55.6
3262,2024-10-31,496.7,34.4,0.0,48.4
3263,2024-10-31,877.6,75.0,3.4,50.3
3264,2024-10-31,279.6,21.5,12.9,9.9
3265,2024-11-01,1076.8,84.2,36.8,55.6
3266,2024-11-01,580.0,46.0,0.0,42.0
3267,2024-11-01,892.0,47.8,105.9,22.8
3268,2024-11-02,1076.8,84.2,36.8,55.6
3269,2024-11-02,573.8,14.1,0.0,103.5
3270,2024-11-02,531.5,45.4,2.1,30.4
3271,2024-11-03,1076.8,84.2,36.8,55.6
3272,2024-11-03,496.7,34.4,0.0,48.4
3273,2024-11-03,872.0,65.4,7.3,50.9
3274,2024-11-03,290.0,21.9,15.4,9.4
3275,2024-11-04,1816.3,142.8,36.8,109.1
3276,2024-11-04,878.1,67.9,47.4,33.4
3277,2024-11-05,1013.3,73.0,55.9,34.9
3278,2024-11-05,1076.8,84.2,36.8,55.6
3279,2024-11-05,525.8,30.8,0.0,59.6
3280,2024-11-06,1076.8,84.2,36.8,55.6
3281,2024-11-06,615.0,31.8,0.0,82.3
3282,2024-11-06,791.0,67.6,3.1,45.3
3283,2024-11-06,258.0,24.8,5.2,5.8
3284,2024-11-07,2718.6,219.9,40.3,160.8
3285,2024-11-07,40.7,3.9,0.8,0.9
3286,2024-11-08,939.4,76.2,18.5,48.6
3287,2024-11-08,1641.7,123.4,36.8,110.7
3288,2024-11-08,163.0,15.6,3.3,3.6
3289,2024-11-09,1076.8,84.2,36.8,55.6
3290,2024-11-09,1527.2,110.5,6.9,116.7
3291,2024-11-09,152.3,12.4,3.4,6.9
3292,2024-11-10,1076.8,84.2,36.8,55.6
3293,2024-11-10,537.8,31.5,0.0,61.0
3294,2024-11-10,864.0,64.8,7.2,50.4
3295,2024-11-10,270.2,23.5,8.4,8.0
3296,2024-11-11,2402.6,174.8,43.4,162.6
3297,2024-11-11,334.1,28.4,22.3,12.2
3298,2024-11-12,1614.6,115.7,36.8,116.6
3299,2024-11-12,1127.2,87.1,24.5,60.0
3300,2024-11-13,2482.6,180.8,44.0,167.2
3301,2024-11-13,265.0,18.6,21.9,5.4
3302,2024-11-14,1938.1,143.0,38.0,139.2
3303,2024-11-14,784.0,58.8,6.5,45.7
3304,2024-11-15,2767.8,207.9,63.8,172.9
3305,2024-11-16,2520.7,191.4,38.2,170.3
3306,2024-11-16,225.6,18.4,5.0,10.2
3307,2024-11-17,2246.6,168.6,40.4,153.0
3308,2024-11-17,488.5,43.0,19.1,10.6
3309,2024-11-18,2496.3,191.0,40.2,167.1
3310,2024-11-18,247.7,21.1,16.6,9.0
3311,2024-11-19,1628.6,115.8,38.0,117.6
3312,2024-11-19,881.7,75.3,3.4,50.5
3313,2024-11-19,225.6,18.4,5.0,10.2
3314,2024-11-20,2757.2,197.0,38.2,219.3
3315,2024-11-21,1747.8,132.3,38.0,104.6
3316,2024-11-21,621.5,55.7,13.1,20.4
3317,2024-11-21,360.0,27.0,3.0,21.0
3318,2024-11-22,2488.6,135.8,148.0,117.6
3319,2024-11-23,1090.8,84.3,38.0,56.6
3320,2024-11-23,1509.0,93.0,5.4,152.9
3321,2024-11-24,715.9,37.0,0.0,95.7
3322,2024-11-24,1090.8,84.3,38.0,56.6
3323,2024-11-24,544.0,40.8,4.5,31.7
3324,2024-11-24,396.0,31.6,23.2,13.6
3325,2024-11-25,1747.8,132.3,38.0,104.6
3326,2024-11-25,996.0,80.8,11.8,47.6
3327,2024-11-26,1587.5,118.7,38.0,105.0
3328,2024-11-26,1149.2,87.9,17.7,61.3
3329,2024-11-27,1090.8,84.3,38.0,56.6
3330,2024-11-27,715.9,37.0,0.0,95.7
3331,2024-11-27,1430.0,61.6,69.3,151.8
3332,2024-11-28,1678.7,114.7,38.0,135.2
3333,2024-11-28,805.4,68.3,0.2,47.6
3334,2024-11-28,264.8,25.4,5.3,5.9
3335,2024-11-29,2731.0,192.5,76.1,184.9
3336,2024-11-30,1090.8,84.3,38.0,56.6
3337,2024-11-30,1883.6,111.7,179.2,46.9
3338,2024-12-01,1194.8,79.5,0.0,109.0
3339,2024-12-01,1470.3,124.6,0.4,86.9
3340,2024-12-02,1108.4,84.9,39.2,59.0
3341,2024-12-03,2444.1,191.0,39.0,155.2
3342,2024-12-03,288.0,24.5,19.3,10.5
3343,2024-12-04,1090.8,84.3,38.0,56.6
3344,2024-12-04,459.0,11.3,0.0,82.8
3345,2024-12-04,524.4,22.4,57.8,26.4
3346,2024-12-05,1329.9,101.8,0.0,103.9
3347,2024-12-05,1090.8,84.3,38.0,56.6
3348,2024-12-06,721.5,45.8,66.9,38.1
3349,2024-12-06,1628.6,115.8,38.0,117.6
3350,2024-12-07,2275.3,173.2,6.4,178.3
3351,2024-12-07,450.1,38.0,9.9,19.4
3352,2024-12-08,1878.0,124.9,38.0,161.9
3353,2024-12-08,846.0,67.0,48.5,28.9
3354,2024-12-09,1330.8,94.3,68.0,61.6
3355,2024-12-09,1461.8,81.9,104.4,61.0
3356,2024-12-10,1868.6,125.8,68.0,122.6
3357,2024-12-10,1162.8,93.4,29.4,55.0
3358,2024-12-11,2108.6,135.8,98.0,127.6
3359,2024-12-11,371.7,31.5,0.1,22.0
3360,2024-12-12,549.7,32.2,0.0,62.3
3361,2024-12-12,2583.8,136.6,200.0,143.0
3362,2024-12-13,1640.5,116.5,38.0,118.9
3363,2024-12-13,842.5,71.4,0.2,49.8
3364,2024-12-14,2524.3,191.4,38.2,171.1
3365,2024-12-15,1090.8,84.3,38.0,56.6
3366,2024-12-15,2166.1,113.7,153.9,131.8
3367,2024-12-16,3564.3,203.4,322.0,128.6
3368,2024-12-17,3091.0,201.6,167.6,155.2
3369,2024-12-17,858.0,46.0,53.0,58.0
3370,2024-12-18,1176.0,30.0,206.0,0.0
3371,2024-12-18,1532.9,101.5,5.7,144.8
3372,2024-12-19,2716.1,218.6,41.4,160.8
3373,2024-12-20,2427.4,170.6,41.4,189.7
3374,2024-12-21,935.0,47.5,97.5,27.0
3375,2024-12-21,1549.8,95.6,38.0,139.4
3376,2024-12-21,368.0,15.0,52.0,4.9
3377,2024-12-22,2025.8,131.8,135.5,83.6
3378,2024-12-22,693.0,45.9,0.0,70.0
3379,2024-12-23,1776.5,101.2,38.0,180.2
3380,2024-12-23,935.0,47.5,97.5,27.0
3381,2024-12-24,935.0,47.5,97.5,27.0
3382,2024-12-24,1281.3,60.3,135.0,48.8
3383,2024-12-25,610.4,28.5,64.4,23.5
3384,2024-12-25,1795.6,84.8,185.8,70.3
3385,2024-12-25,754.0,46.6,29.1,61.9
3386,2024-12-26,1513.7,80.6,107.1,89.6
3387,2024-12-26,839.8,24.1,150.1,8.6
3388,2024-12-26,1090.8,84.3,38.0,56.6
3389,2024-12-27,914.0,51.6,43.2,70.2
3390,2024-12-28,3439.8,211.9,304.8,79.8
3391,2024-12-29,607.0,38.0,25.7,54.0
3392,2024-12-29,1090.8,84.3,38.0,56.6
3393,2024-12-29,954.0,57.6,102.0,7.8
3394,2024-12-30,1090.8,84.3,38.0,56.6
3395,2024-12-30,1740.0,139.2,66.0,74.4
3396,2024-12-31,2154.8,146.7,144.4,79.0
3397,2025-01-01,2044.8,141.9,140.0,64.4
3398,2025-01-02,722.0,49.4,12.6,60.2
3399,2025-01-03,1702.8,130.2,43.1,92.3
3400,2025-01-03,1850.0,114.0,166.0,47.0
3401,2025-01-04,2814.3,214.9,38.0,194.1
3402,2025-01-05,1830.3,142.9,38.0,110.1
3403,2025-01-05,282.0,23.1,6.3,12.8
3404,2025-01-06,1830.3,142.9,38.0,110.1
3405,2025-01-06,638.6,54.6,2.5,36.6
3406,2025-01-07,2033.4,166.1,52.1,95.7
3407,2025-01-08,1090.8,84.3,38.0,56.6
3408,2025-01-08,1032.5,87.5,0.3,61.0
3409,2025-01-09,3134.6,204.4,207.9,134.9
3410,2025-01-10,2478.2,207.1,6.8,153.0
3411,2025-01-11,1960.8,153.3,38.0,119.6
3412,2025-01-11,466.7,39.6,0.1,27.6
3413,2025-01-12,1830.3,142.9,38.0,110.1
3414,2025-01-12,664.9,56.4,0.2,39.3
3415,2025-01-13,1090.8,84.3,38.0,56.6
3416,2025-01-13,1492.5,94.5,61.0,107.2
3417,2025-01-14,2289.4,179.4,71.5,124.1
3418,2025-01-15,496.7,34.4,0.0,48.4
3419,2025-01-15,1090.8,84.3,38.0,56.6
3420,2025-01-16,1564.3,99.1,51.9,128.1
3421,2025-01-16,655.1,56.0,2.5,37.5
3422,2025-01-16,281.5,19.7,23.3,5.7
3423,2025-01-17,2552.8,199.0,54.0,154.3
3424,2025-01-18,1846.0,142.9,74.2,83.5
3425,2025-01-18,496.7,34.4,0.0,48.4
3426,2025-01-19,1090.8,84.3,38.0,56.6
3427,2025-01-19,496.7,34.4,0.0,48.4
3428,2025-01-19,563.6,54.1,11.4,12.6
3429,2025-01-20,261.8,0.4,64.4,0.4
3430,2025-01-20,1090.8,84.3,38.0,56.6
3431,2025-01-20,496.7,34.4,0.0,48.4
3432,2025-01-21,1153.6,98.6,4.5,66.1
3433,2025-01-21,832.0,62.4,6.9,48.5
3434,2025-01-22,496.7,34.4,0.0,48.4
3435,2025-01-22,1286.0,108.6,28.2,55.4
3436,2025-01-22,804.2,67.5,0.0,48.9
3437,2025-01-23,1587.5,118.7,38.0,105.0
3438,2025-01-23,460.0,14.4,11.6,70.4
3439,2025-01-24,1587.5,118.7,38.0,105.0
3440,2025-01-24,903.0,76.3,22.0,36.8
3441,2025-01-25,2490.5,195.0,60.0,141.8
3442,2025-01-26,1587.5,118.7,38.0,105.0
3443,2025-01-26,759.9,64.4,0.2,44.9
3444,2025-01-27,1558.6,117.6,35.8,103.2
3445,2025-01-27,759.9,64.4,0.2,44.9
3446,2025-01-28,2046.5,165.6,37.2,113.1
3447,2025-01-29,1558.6,117.6,35.8,103.2
3448,2025-01-30,460.0,14.4,11.6,70.4
3449,2025-01-31,1061.9,83.2,35.8,54.8
3450,2025-01-31,1457.4,115.4,44.3,67.8
3451,2025-02-01,1436.9,101.2,52.3,93.8
3452,2025-02-02,1725.2,139.9,38.4,92.8
3453,2025-02-03,1468.2,117.5,45.7,71.4
3454,2025-02-03,1030.1,68.8,1.2,99.2
3455,2025-02-04,1061.9,83.2,35.8,54.8
3456,2025-02-04,1433.9,96.4,42.6,109.4
3457,2025-02-05,1778.9,125.2,35.8,136.1
3458,2025-02-05,717.0,59.7,4.5,41.1
3459,2025-02-06,2859.9,191.5,188.5,111.8
3460,2025-02-07,1061.9,83.2,35.8,54.8
3461,2025-02-07,1444.2,70.0,60.0,83.0
3462,2025-02-08,1696.4,136.9,38.8,91.2
3463,2025-02-08,496.7,34.4,0.0,48.4
3464,2025-02-08,26.5,1.2,0.9,2.7
3465,2025-02-08,271.6,26.1,5.5,6.1
3466,2025-02-09,2418.6,193.2,76.6,113.0
3467,2025-02-09,83.8,7.1,2.0,3.4
3468,2025-02-10,1380.5,107.9,51.1,66.1
3469,2025-02-10,1128.5,94.7,12.3,61.7
3470,2025-02-11,2091.9,171.2,39.8,113.8
3471,2025-02-11,3096.2,297.3,62.5,69.3
3472,2025-02-12,1467.0,86.3,0.7,164.5
3473,2025-02-13,79.5,3.6,2.7,8.1
3474,2025-02-13,1648.0,140.8,6.4,94.4
3475,2025-02-14,2094.4,163.3,85.2,91.6
3476,2025-02-14,940.0,60.0,60.0,44.0
3477,2025-02-15,1778.9,125.2,35.8,136.1
3478,2025-02-15,638.3,61.3,12.9,14.3
3479,2025-02-16,2705.8,223.7,42.1,149.0
3480,2025-02-17,1637.0,44.1,32.2,55.1
3481,2025-02-17,866.2,73.5,45.6,32.8
3482,2025-02-18,1261.9,121.8,14.9,30.1
3483,2025-02-18,1061.9,83.2,35.8,54.8
3484,2025-02-18,193.5,16.4,4.7,7.9
3485,2025-02-19,1567.9,122.8,35.8,92.4
3486,2025-02-19,478.5,39.0,3.9,29.7
3487,2025-02-19,451.5,38.1,11.0,18.4
3488,2025-02-20,1828.9,127.6,38.0,141.3
3489,2025-02-20,677.3,63.2,14.3,18.2
3490,2025-02-21,1111.9,85.6,38.0,60.0
3491,2025-02-21,717.0,42.0,0.0,81.3
3492,2025-02-21,664.2,56.4,34.6,25.3
3493,2025-02-22,1778.9,125.2,35.8,136.1
3494,2025-02-22,719.7,59.1,6.4,40.9
3495,2025-02-23,1061.9,83.2,35.8,54.8
3496,2025-02-24,1516.0,102.5,10.4,135.4
3497,2025-02-24,1104.2,94.3,4.3,63.2
3498,2025-02-25,2016.0,86.1,32.2,136.4
3499,2025-02-26,2275.6,159.6,35.8,184.5
3500,2025-02-27,1526.7,110.6,59.1,74.8
3501,2025-02-27,717.0,42.0,0.0,81.3
3502,2025-02-28,1195.0,55.4,61.7,114.2
3503,2025-02-28,1061.9,83.2,35.8,54.8
3504,2025-02-28,453.7,29.4,16.9,32.9
3505,2025-03-01,1778.9,125.2,35.8,136.1
3506,2025-03-02,2293.6,164.6,52.5,162.1
3507,2025-03-03,1061.9,83.2,35.8,54.8
3508,2025-03-03,1535.8,108.8,19.3,118.7
3509,2025-03-04,2450.5,182.6,38.4,174.6
3510,2025-03-05,1061.9,83.2,35.8,54.8
3511,2025-03-05,1244.2,105.7,17.9,60.7
3512,2025-03-06,1803.9,126.4,36.9,138.7
3513,2025-03-06,489.7,38.2,15.6,23.4
3514,2025-03-06,387.0,32.7,9.4,15.8
3515,2025-03-07,1778.9,125.2,35.8,136.1
3516,2025-03-07,1321.7,111.7,20.5,62.7
3517,2025-03-08,1778.9,125.2,35.8,136.1
3518,2025-03-08,1151.9,97.5,12.2,59.2
3519,2025-03-09,1615.9,83.2,35.8,54.8
3520,2025-03-09,619.5,52.5,0.2,36.6
3521,2025-03-10,2504.6,181.5,70.5,161.9
3522,2025-03-11,2688.5,199.9,54.8,179.8
3523,2025-03-12,2478.9,108.9,186.0,126.9
3524,2025-03-13,2693.4,196.1,79.6,168.7
3525,2025-03-14,793.0,0.0,0.0,0.0
3526,2025-03-14,355.0,12.0,45.5,18.0
3527,2025-03-15,1628.3,138.2,26.9,76.6
3528,2025-03-15,456.0,34.2,3.8,26.6
3529,2025-03-15,548.3,46.3,13.3,22.4
3530,2025-03-16,1396.8,100.1,2.6,120.2
3531,2025-03-17,776.0,48.5,46.2,34.8
3532,2025-03-17,1061.9,83.2,35.8,54.8
3533,2025-03-18,2972.3,227.2,109.8,129.4
3534,2025-03-19,1778.9,125.2,35.8,136.1
3535,2025-03-19,809.2,72.8,37.3,24.5
3536,2025-03-19,129.0,10.9,3.1,5.3
3537,2025-03-20,1061.9,83.2,35.8,54.8
3538,2025-03-20,1348.3,106.3,20.0,69.1
3539,2025-03-21,1586.7,115.6,67.4,78.6
3540,2025-03-22,1632.3,119.1,95.4,57.1
3541,2025-03-23,1778.9,125.2,35.8,136.1
3542,2025-03-24,1778.9,125.2,35.8,136.1
3543,2025-03-24,548.3,46.3,13.3,22.4
3544,2025-03-25,1778.9,125.2,35.8,136.1
3545,2025-03-26,2033.0,130.0,96.0,118.9
3546,2025-03-27,1061.9,83.2,35.8,54.8
3547,2025-03-27,1437.2,114.1,59.7,53.2
3548,2025-03-28,1470.0,86.0,96.0,78.0
3549,2025-03-28,1061.9,83.2,35.8,54.8
3550,2025-03-28,129.0,10.9,3.1,5.3
3551,2025-03-29,1014.1,82.9,35.8,40.9
3552,2025-03-29,717.0,42.0,0.0,81.3
3553,2025-03-29,438.0,0.8,117.0,10.5
3554,2025-03-29,587.0,49.6,14.3,23.9
3555,2025-03-30,1618.2,134.9,35.4,76.2
3556,2025-03-30,834.8,70.7,9.4,42.3
3557,2025-03-30,290.0,23.2,11.0,12.4
3558,2025-03-31,998.7,82.4,35.2,39.6
3559,2025-03-31,1754.1,144.7,41.2,82.4
3560,2025-04-01,1084.0,64.0,53.0,74.0
3561,2025-04-01,998.7,82.4,35.2,39.6
3562,2025-04-01,670.8,56.7,16.3,27.4
3563,2025-04-02,1715.7,124.4,35.2,120.9
3564,2025-04-02,1374.0,116.6,23.4,64.1
3565,2025-04-03,1746.7,120.4,113.2,61.2
3566,2025-04-03,1009.1,85.9,11.8,51.4
3567,2025-04-04,1684.0,136.4,38.2,90.4
3568,2025-04-05,3656.0,103.4,607.2,76.1
3569,2025-04-06,2140.7,147.2,157.6,58.8
3570,2025-04-06,1101.5,92.4,13.0,57.4
3571,2025-04-07,2069.9,173.9,39.4,101.0
3572,2025-04-07,717.0,42.0,0.0,81.3
3573,2025-04-08,1868.6,108.1,143.7,72.0
3574,2025-04-08,606.7,47.3,24.0,26.0
3575,2025-04-09,1715.7,124.4,35.2,120.9
3576,2025-04-09,1002.0,80.7,38.1,29.6
3577,2025-04-10,1715.7,124.4,35.2,120.9
3578,2025-04-10,140.0,2.5,2.0,28.0
3579,2025-04-10,832.3,65.7,29.0,36.2
3580,2025-04-11,998.7,82.4,35.2,39.6
3581,2025-04-11,801.5,56.5,44.3,29.3
3582,2025-04-11,942.7,89.0,20.1,19.6
3583,2025-04-12,2692.3,178.0,214.4,75.3
3584,2025-04-12,848.7,72.5,3.3,48.6
3585,2025-04-13,998.7,82.4,35.2,39.6
3586,2025-04-13,1863.0,129.6,26.6,139.7
3587,2025-04-14,998.7,82.4,35.2,39.6
3588,2025-04-14,1301.0,73.8,49.9,104.9
3589,2025-04-14,424.7,33.1,16.8,18.2
3590,2025-04-15,2299.7,156.2,85.1,144.5
3591,2025-04-15,424.7,33.1,16.8,18.2
3592,2025-04-16,998.7,82.4,35.2,39.6
3593,2025-04-16,861.0,42.5,38.1,82.0
3594,2025-04-16,734.5,62.5,9.4,36.8
3595,2025-04-17,2322.7,162.4,60.9,174.9
3596,2025-04-18,1373.6,35.4,246.6,27.7
3597,2025-04-18,1677.0,131.9,24.3,86.5
3598,2025-04-19,1024.0,63.2,61.6,46.4
3599,2025-04-19,1715.7,124.4,35.2,120.9
3600,2025-04-20,2066.7,127.4,171.1,72.6
3601,2025-04-21,1715.7,124.4,35.2,120.9
3602,2025-04-21,645.0,54.5,15.7,26.3
3603,2025-04-22,1715.7,124.4,35.2,120.9
3604,2025-04-22,934.9,79.1,10.0,47.8
3605,2025-04-23,2653.8,203.8,47.1,167.4
3606,2025-04-24,2246.7,137.1,107.5,155.0
3607,2025-04-25,998.7,82.4,35.2,39.6
3608,2025-04-25,1563.6,128.1,30.2,79.4
3609,2025-04-26,2128.7,156.6,48.3,140.7
3610,2025-04-27,2616.5,198.5,51.5,166.9
3611,2025-04-28,2270.3,167.6,52.8,147.5
3612,2025-04-29,998.7,82.4,35.2,39.6
3613,2025-04-29,1046.0,64.0,24.0,90.7
3614,2025-04-30,2373.7,168.4,83.2,139.7
3615,2025-04-30,214.8,18.2,0.1,12.7
3616,2025-05-01,650.0,40.1,38.1,38.3
3617,2025-05-01,1880.4,157.7,38.6,90.1
3618,2025-05-02,1931.7,125.1,92.4,122.0
3619,2025-05-02,726.9,61.6,0.2,42.9
3620,2025-05-03,1931.7,125.1,92.4,122.0
3621,2025-05-03,798.0,76.2,15.6,16.8
3622,2025-05-04,1715.7,124.4,35.2,120.9
3623,2025-05-04,532.0,50.8,10.4,11.2
3624,2025-05-04,424.4,36.3,1.6,24.3
3625,2025-05-05,2559.2,155.7,162.7,138.6
3626,2025-05-06,1715.7,124.4,35.2,120.9
3627,2025-05-06,795.2,67.9,3.1,45.5
3628,2025-05-07,2120.4,158.7,35.3,144.8
3629,2025-05-07,575.7,59.3,11.3,6.2
3630,2025-05-08,998.7,82.4,35.2,39.6
3631,2025-05-08,1325.0,61.0,68.0,128.0
3632,2025-05-08,403.8,34.5,1.6,23.1
3633,2025-05-09,748.0,38.0,78.0,21.6
3634,2025-05-09,1068.0,45.0,135.9,33.0
3635,2025-05-10,404.7,34.3,0.1,23.9
3636,2025-05-11,651.3,16.0,0.0,117.5
3637,2025-05-11,1073.3,70.7,62.3,44.0
3638,2025-05-12,1715.7,124.4,35.2,120.9
3639,2025-05-12,1064.8,87.4,17.0,56.0
3640,2025-05-13,1715.7,124.4,35.2,120.9
3641,2025-05-13,1027.7,84.2,16.9,53.8
3642,2025-05-14,2779.1,223.8,49.4,156.0
3643,2025-05-15,1955.7,144.2,52.0,128.9
3644,2025-05-15,842.0,80.8,17.0,18.8
3645,2025-05-16,998.7,82.4,35.2,39.6
3646,2025-05-16,1641.0,100.9,61.4,124.4
3647,2025-05-17,998.7,82.4,35.2,39.6
3648,2025-05-17,1239.0,69.0,63.0,86.4
3649,2025-05-17,540.0,40.5,4.5,31.5
3650,2025-05-18,1346.7,100.4,77.2,43.0
3651,2025-05-18,1402.2,114.6,30.3,70.3
3652,2025-05-19,1172.7,91.4,56.2,41.3
3653,2025-05-19,1085.0,56.0,70.3,67.0
3654,2025-05-20,2600.7,172.9,117.2,148.2
3655,2025-05-21,3985.7,275.3,264.1,134.4
3656,2025-05-22,1197.7,90.3,65.4,42.0
3657,2025-05-23,3022.3,186.4,215.6,134.6
3658,2025-05-23,623.0,32.0,78.4,8.2
3659,2025-05-24,3440.7,225.9,221.2,139.4
3660,2025-05-25,1715.7,124.4,35.2,120.9
3661,2025-05-25,1102.0,90.5,17.0,58.2
3662,2025-05-26,351.1,29.8,0.1,20.7
3663,2025-05-27,1842.0,133.9,20.3,139.5
3664,2025-05-27,658.0,44.0,48.0,18.8
3665,2025-05-28,2692.3,178.0,214.4,75.3
3666,2025-05-29,3144.7,188.4,269.2,89.4
3667,2025-05-29,492.0,36.0,0.0,42.0
3668,2025-05-30,998.7,82.4,35.2,39.6
3669,2025-05-30,1754.0,83.0,187.8,61.6
3670,2025-05-31,1229.0,73.6,30.8,104.5
3671,2025-05-31,717.0,42.0,0.0,81.3
3672,2025-06-01,256.0,4.6,40.2,14.0
3673,2025-06-01,1895.0,153.0,28.3,102.9
3674,2025-06-02,360.8,26.4,0.0,30.8
3675,2025-06-02,1652.0,140.0,0.4,97.6
3676,2025-06-03,2036.8,168.5,20.6,112.6
3677,2025-06-03,144.0,0.5,38.1,0.7
3678,2025-06-04,1158.0,81.0,21.0,85.7
3679,2025-06-04,764.4,59.6,30.2,32.8
3680,2025-06-05,2707.7,178.8,112.7,160.4
3681,2025-06-06,374.0,13.3,61.3,5.3
3682,2025-06-06,1666.7,140.0,0.0,101.3
3683,2025-06-07,1803.5,140.2,74.5,53.9
3684,2025-06-07,850.8,72.1,0.2,50.3
3685,2025-06-08,368.0,18.0,42.0,8.4
3686,2025-06-08,801.2,67.9,0.2,47.3
3687,2025-06-08,1405.4,101.9,73.3,60.7
3688,2025-06-09,679.0,52.1,48.5,7.0
3689,2025-06-09,1842.7,152.9,28.8,96.8
3690,2025-06-10,1912.0,106.0,132.0,94.0
3691,2025-06-11,824.0,70.4,3.2,47.2
3692,2025-06-12,1015.8,58.5,34.7,84.9
3693,2025-06-13,1120.0,50.0,125.0,78.0
3694,2025-06-14,1140.0,96.0,36.0,36.0
3695,2025-06-14,976.3,51.5,77.7,51.6
3696,2025-06-15,590.0,34.0,46.0,25.0
3697,2025-06-16,916.7,66.7,8.3,66.7
3698,2025-06-17,1942.9,157.9,97.1,72.9
3699,2025-06-17,311.9,16.2,0.0,39.7
3700,2025-06-18,868.0,44.0,100.0,12.0
3701,2025-06-18,693.3,26.7,0.0,96.0
3702,2025-06-19,1340.0,82.0,78.0,74.0
3703,2025-06-20,820.0,39.5,47.0,70.0
3704,2025-06-21,910.0,63.0,40.0,41.0
3705,2025-06-22,571.4,46.4,28.6,21.4
3706,2025-06-23,2251.4,145.4,100.6,109.4
3707,2025-06-24,1804.2,115.1,165.4,52.7
3708,2025-06-25,1380.0,97.5,7.5,112.5
3709,2025-06-26,1626.0,84.0,103.2,115.2
3710,2025-06-27,1944.2,117.0,95.6,127.4
3711,2025-06-28,1150.0,64.0,70.4,74.0
3712,2025-06-29,1197.1,73.0,59.3,76.2
3713,2025-06-30,910.0,63.0,40.0,41.0
3714,2025-07-01,880.0,72.0,0.0,56.0
3715,2025-07-02,571.4,46.4,28.6,21.4
3716,2025-07-03,800.0,60.0,6.7,46.7
3717,2025-07-04,910.0,63.0,40.0,41.0
3718,2025-07-05,2786.6,167.1,160.0,166.7
3719,2025-07-06,1048.9,44.9,115.6,52.9
3720,2025-07-07,690.0,26.0,89.0,29.0
3721,2025-07-07,1242.0,73.8,107.4,33.6
3722,2025-07-08,2933.2,240.6,44.4,159.6
3723,2025-07-09,1065.0,67.0,55.0,56.0
3724,2025-07-10,1067.0,42.8,109.5,69.4
3725,2025-07-11,355.0,12.0,45.5,18.0
3726,2025-07-12,854.0,50.1,52.9,60.7
3727,2025-07-13,710.0,49.6,14.8,60.0
3728,2025-07-14,1514.3,113.4,14.6,111.6
3729,2025-07-14,998.7,82.4,35.2,39.6
3730,2025-07-15,2701.7,215.7,49.3,153.9
3731,2025-07-16,2123.4,174.7,18.4,121.2
3732,2025-07-16,1061.9,83.2,35.8,54.8
3733,2025-07-17,1543.1,121.4,25.6,91.9
3734,2025-07-17,1001.2,82.4,36.7,39.9
3735,2025-07-17,210.1,18.0,0.8,12.0
3736,2025-07-18,1689.2,106.1,103.1,87.7
3737,2025-07-18,1064.4,83.2,37.3,55.1
3738,2025-07-19,955.8,81.7,3.7,54.8
3739,2025-07-19,437.0,25.5,0.0,51.8
3740,2025-07-19,370.8,31.7,1.4,21.2
3741,2025-07-19,1016.6,82.9,37.3,41.2
3742,2025-07-20,516.0,2.8,108.0,16.8
3743,2025-07-20,1043.9,77.8,5.4,81.6
3744,2025-07-20,353.5,18.0,19.1,27.1
3745,2025-07-20,1001.2,82.4,36.7,39.9
3746,2025-07-21,1244.8,64.4,114.4,57.4
3747,2025-07-21,630.0,49.5,0.0,46.0
3748,2025-07-21,1016.6,82.9,37.3,41.2
3749,2025-07-22,1303.9,110.7,20.1,62.6
3750,2025-07-22,1130.0,58.4,98.4,57.7
3751,2025-07-22,465.6,39.8,1.8,26.7
3752,2025-07-23,618.9,19.9,13.5,97.8
3753,2025-07-23,1244.5,94.5,3.1,98.1
3754,2025-07-23,1016.6,82.9,37.3,41.2
3755,2025-07-24,1028.2,86.7,11.7,53.0
3756,2025-07-24,630.0,49.5,0.0,46.0
3757,2025-07-24,1016.6,82.9,37.3,41.2
3758,2025-07-25,1130.0,58.4,98.4,57.7
3759,2025-07-25,714.3,60.0,5.4,39.1
